,KEYWORDS,SUMMARY,TEXT,TITLE,URL
374,"['services', 'outfit', 'rob', 'tv', 'x', 'tom', 'breakingviews', 'apple', 'tim', 'polished', 'scored', 'momentum', 'stores', 'powerful']","The company scored an earnings beat even though its iPhone X had yet to hit stores.
Rob Cyran and Tom Buerkle discuss how growing a services business gives Tim Cook’s outfit powerful momentum.",The company scored an earnings beat even though its iPhone X had yet to hit stores. Rob Cyran and Tom Buerkle discuss how growing a services business gives Tim Cook’s outfit powerful momentum.,Breakingviews TV: Polished Apple,https://www.reuters.com/video/2017/11/03/breakingviews-tv-polished-apple?videoId=372902128&videoChannel=2602&channelName=Most+Popular
375,"['renuncia', 'peligro', 'ministro', 'primer', 'su', 'dice', 'libanés', 'vida', 'corre', 'que']",,,"Renuncia primer ministro libanés, dice que su vida corre peligro",https://www.reuters.com/article/worldNews/idLTAKBN1D40G8-OUSLW
376,"['record', 'danica', 'attack', 'transgender', 'seeks', 'marshall', 'politics', 'traffic', 'care', 'ad', 'transform', 'virginia', 'gender', 'democrat', 'roem']","ATTACK AD NATS But Roem has ads of her own..
ATTACK AD AGAINST ROEM Roem thinks Marshall is using gender politics to stir up his conservative base, while ignoring issues that affect voters directly…like the traffic problems on infamous Route 28.
(SOUNDBITE) DANICA ROEM, VA HOUSE OF DELEGATES CANDIDATE SAYING: ""The most typical reaction when I get at the door and I tell them I'm fixing route 28, they say, 'thank God'….
traffic congestion doesn't care what your gender identity is traffic congestion doesn't care what your race Traffic congestion hates everyone.""
She's highlighting her gender identity through advertising but believes most voters care most about getting results in their community.","(SOUNDBITE) DANICA ROEM, VA HOUSE OF DELEGATES CANDIDATE SAYING: 'I am transgender, I am a journalist, I am a life-long Manassas resident and I have a lot of really good ideas…"" Danica Roem is the Democratic nominee running to be the Delegate for the 13th District of Virginia… If she wins, she'll be the first transgender politicians to hold office in the state… She's one of more than 20 transgender people running for office across the country this year...and is well aware of the challenge she faces. Her opponent, Republican Bob Marshall has held the seat for more than twenty years and has no intention of giving it up. MARSHALL AD/BAD JUDGEMENT Marshall's team is on the attack, releasing an ad critical of Roem's theatrical behavior in a music clip for her metal band shot five years ago. ATTACK AD NATS But Roem has ads of her own.. ATTACK AD (INSPIRE) (clip of video) (SOUNDBITE) DANICA ROEM, VA HOUSE OF DELEGATES CANDIDATE SAYING: ""You clearly couldn't defeat me on the issues, which is why you had to resort to absolute smut and BS while I'm focused on this, you're attack ad was focused on personal BS Your record is lewd, your record is ludicrous and your record is awful for Virginia.."" But Marshall's record has kept him in office. He's socially conservative, anti-gay marriage, and filed a bill to limit bathroom access for transgender people on the same day Roem launched her candidacy… He also calls his opponent ""he"" rather than ""she"". ATTACK AD AGAINST ROEM Roem thinks Marshall is using gender politics to stir up his conservative base, while ignoring issues that affect voters directly…like the traffic problems on infamous Route 28. (SOUNDBITE) DANICA ROEM, VA HOUSE OF DELEGATES CANDIDATE SAYING: ""The most typical reaction when I get at the door and I tell them I'm fixing route 28, they say, 'thank God'…. traffic congestion doesn't care what your gender identity is traffic congestion doesn't care what your race Traffic congestion hates everyone."" But Marshall says the same about Roem… In mailers sent out this week, the Delegate says Roem is using her gender identity as a campaign issue… (VIEW OF MAILER) Danica Roem doesn't care to dwell on her journey to womanhood. She's highlighting her gender identity through advertising but believes most voters care most about getting results in their community. Her opponent declined numerous requests for an interview.",Transgender Democrat seeks to transform Virginia politics,https://www.reuters.com/video/2017/11/01/transgender-democrat-seeks-to-transform?videoId=372867657&videoChannel=118169
377,"['pinpointed', 'trump', 'business', 'mueller', 'president', 'potential', 'money', 'say', 'special', 'headlines', 'weakness', 'robert']","When the lawyer for the former campaign manager of President Donald Trump attacked the money laundering charge brought against his client as flimsy, some legal experts say he may have pinpointed a potential weakness in the indictment by U.S. special counsel Robert Mueller.","When the lawyer for the former campaign manager of President Donald Trump attacked the money laundering charge brought against his client as flimsy, some legal experts say he may have pinpointed a potential weakness in the indictment by U.S. special counsel Robert Mueller.",Business News Headlines,https://www.reuters.com/news/archive/businessNews?view=page
378,"['wireless', 'deal', 'tmobile', 'merger', 'talks', 'significant', 'verizon', 'companies', 'negotiations', 'statement', 'end', 'sprint']","SAN FRANCISCO (Reuters) - Sprint Corp (S.N) and T-Mobile USA Inc (TMUS.O) said on Saturday that they officially broke off merger negotiations, ending months of back-and-forth talks that would have created the third-biggest U.S. wireless provider.
Smartphones with the logos of T-Mobile and Sprint are seen in front of a Soft Bank logo in this illustration taken September 19, 2017.
The companies’ unusual step of making a joint announcement on the canceled negotiations could indicate they still recognize the merits of a merger and could keep the door open for potential future talks.
Legal experts also said earlier this year that it was difficult to predict whether the current administration would be more receptive of a deal.
But President Donald Trump has also made populist comments on antitrust and prioritized job creation as a key platform.","SAN FRANCISCO (Reuters) - Sprint Corp (S.N) and T-Mobile USA Inc (TMUS.O) said on Saturday that they officially broke off merger negotiations, ending months of back-and-forth talks that would have created the third-biggest U.S. wireless provider.

Smartphones with the logos of T-Mobile and Sprint are seen in front of a Soft Bank logo in this illustration taken September 19, 2017. REUTERS/Dado Ruvic/Illustrations

The announcement marks the latest failed attempt to combine the third- and fourth-largest U.S. wireless carriers, as Sprint parent SoftBank Group Corp (9984.T), and T-Mobile, controlled by Deutsche Telekom AG (DTEGn.DE), show unwillingness to part with their prized U.S. telecom assets.

The companies’ unusual step of making a joint announcement on the canceled negotiations could indicate they still recognize the merits of a merger and could keep the door open for potential future talks.

The companies said they ended talks because they “were unable to find mutually agreeable terms.”

A combined company would have had more than 130 million U.S. subscribers, behind Verizon Communications Inc (VZ.N) and AT&T Inc T.N..

John Legere, president and CEO of T-Mobile US Inc, said in the statement that the prospect of combining with Sprint was compelling but “we have been clear all along that a deal with anyone will have to result in superior long-term value for T-Mobile’s shareholders compared to our outstanding stand-alone performance and track record.”

Sprint CEO Marcelo Claure said in the statement that even though the companies could not reach a deal, “we certainly recognize the benefits of scale through a potential combination.” He said Sprint has agreed it is best to move forward on its own with “significant assets, including our rich spectrum holdings, and are accelerating significant investments in our network to ensure our continued growth.”

The two companies came close to announcing a merger in 2014 but called it off at the last minute due to regulatory concerns.

Industry executives have said a combined Sprint-T-Mobile entity would have the scale, network and enhanced portfolio of wireless airwaves that could enable it to better compete with AT&T and Verizon on 5G, the next generation of wireless technology.

Legal experts also said earlier this year that it was difficult to predict whether the current administration would be more receptive of a deal. Industry executives have expressed optimism about the prospect of consolidation on earnings calls. But President Donald Trump has also made populist comments on antitrust and prioritized job creation as a key platform.",Sprint and T-Mobile end merger negotiations,https://www.reuters.com/article/uk-sprint-corp-m-a-t-mobile-us/sprint-and-t-mobile-end-merger-negotiations-idUKKBN1D40S4
379,['路透晚报11月3日'],,,《路透晚报》--11月3日,https://www.reuters.com/article/evening-post-1103-friday-idCNKBS1D30T8
380,"['lets', 'photos', 'told', 'quiet', 'way', 'went', 'happened', 'school', 'hanahentzen', 'really', 'week', 'metoo']","Samantha Hanahentzen, 17, poses for a #MeToo portrait in Detroit.
Hanahentzen said: ""When I saw the #MeToo hashtag I was just coming to terms with my sexual assault.
It happened when I was in middle school by one of my teachers.
It was really silencing because when I was being assaulted it was that stereotypical line of ""let's keep this between me and you.""
And then when I found the courage to come out with out I was told again ""let's keep this quiet.""","Samantha Hanahentzen, 17, poses for a #MeToo portrait in Detroit. Hanahentzen said: ""When I saw the #MeToo hashtag I was just coming to terms with my sexual assault. It happened when I was in middle school by one of my teachers. It took me a while to come forward with what had happened to me and then when I went to the administration I was told I didn't have enough evidence to prove anything and I should just keep quiet about it because I and the school could be sued for slander if I went public with my experience. It was really silencing because when I was being assaulted it was that stereotypical line of ""let's keep this between me and you."" And then when I found the courage to come out with out I was told again ""let's keep this quiet."" So for me too, it was a way to have a voice and it was a way for me to see that I'm not the only one that has gone through this and that women all around the world have all experienced the same thing. It was really unifying."" REUTERS/Lucy Nicholson

Close",Photos of the week,https://www.reuters.com/news/picture/photos-of-the-week-idUKRTS1I6RY
381,"['ordered', 'military', 'service', 'troops', 'post', 'judge', 'prison', 'deserting', 'sergeant', 'fellow', 'sgt', 'spared', 'bergdahl']","U.S. Army Sergeant Bowe Bergdahl on Friday was spared prison time for endangering fellow troops when he deserted his post in Afghanistan in 2009, but a military judge ordered he should be dishonorably discharged from the service.","U.S. Army Sergeant Bowe Bergdahl on Friday was spared prison time for endangering fellow troops when he deserted his post in Afghanistan in 2009, but a military judge ordered he should be dishonorably discharged from the service.",Sgt. Bergdahl spared prison for deserting,https://www.reuters.com/video/2017/11/03/sgt-bergdahl-spared-prison-for-deserting?videoId=372902608&videoChannel=1&channelName=Top+News
382,['欧洲央行管委诺沃特尼称2018年通胀率或将高于预期'],,,欧洲央行管委诺沃特尼称2018年通胀率或将高于预期,https://www.reuters.com/article/ecb-inflation-1103-friday-idCNKBS1D30UR?il=0
383,['首相貿易分野を主要議題にせず'],,,首相、貿易分野を主要議題にせず,https://www.reuters.com/article/idJP2017110401001767?il=0
384,"['military', 'niger', 'fatal', 'month', 'team', 'happened', 'sources', 'officials', 'disagree', 'nigerien', 'militant', 'mission', 'soldiers', 'oct']","“CONSIDERED SAFE”U.S. and Niger officials agree that on Oct. 3, 12 U.S. Special Forces and 30 Nigeriens left Niamey and headed north to the Mali border.
“It was an intelligence mission but also a mission of an operational nature,” Niger Interior Minister Mohamed Bazoum told Reuters in an interview.
All three Nigerien sources said the target was a mid-ranking commander called Doundou Chefou who was recruiting disgruntled youths from the Fulani ethnic group along Niger-Mali border.
Chefou commanded Islamic State fighters affiliated to the movement led by an Arabic-speaking north African called Adnan Abu Walid al-Sahrawi, the Nigerien sources said.
U.S. and Nigerien officials agree the team was ambushed after they met local leaders in Tongo Tongo on Oct. 4.","NIAMEY/WASHINGTON (Reuters) - A month after an Islamist ambush in Niger killed eight U.S. and Nigerien troops, the two sides’ officials still cannot agree on the sequence of events leading to the incident or even, possibly more importantly, on the nature of the mission itself.

FILE PHOTO: An honor guard carries the coffin of U.S. Army Sergeant La David Johnson, who was among four special forces soldiers killed in Niger, at a graveside service in Hollywood, Florida, October 21, 2017. REUTERS/Joe Skipper/File Photo

Four soldiers from each nation were killed when a joint patrol was attacked on Oct. 4 by dozens of militants with machine guns and rocket-propelled grenades.

The incident drew attention to the little-known U.S. military presence in Niger at a time when many Americans are weary of U.S. involvement in conflicts abroad and Nigeriens are chafing at the growing presence of foreign troops on their soil.

The United States has 800 soldiers operating in the largely desert West African nation, more than France, which has 4,000 in the wider Sahel trying to tackle Islamist militancy. The main U.S. base in Africa is in Djibouti, which supports about 4,000 personnel.

A Pentagon investigation into the incident, led by a two-star general from U.S. Africa Command, may take weeks. The Pentagon says it has not settled on any final version of events.

Through interviews in Niger’s capital Niamey and Washington, Reuters has tried to piece together the events of Oct. 3 to Oct. 6, when the last U.S. soldier’s body was recovered.

Accounts by Nigerien and American officials differ over the mission’s objectives, and whether and how they may have changed.

The one consistent thread is that they appear to have been woefully unprepared for their enemy.

“CONSIDERED SAFE”

U.S. and Niger officials agree that on Oct. 3, 12 U.S. Special Forces and 30 Nigeriens left Niamey and headed north to the Mali border. Twenty six similar patrols had taken place in the area in the past six months without enemy contact, the Pentagon said.

After that, the stories of the two sides diverge.

“It was an intelligence mission but also a mission of an operational nature,” Niger Interior Minister Mohamed Bazoum told Reuters in an interview. “It was in a zone that was considered safe, not enemy territory.”

Specifically, the mission aimed to detain and question a suspected recruiter for Islamic State in the Greater Sahara, an Islamic State affiliate, according to a senior Nigerien security source with knowledge of the operation and two mid-level government sources, all of whom declined to be named.

The senior source said the mission was thought low enough risk that they had no armored vehicles or body armor.

U.S. officials vehemently contradict this account.

“The service members involved in this unfortunate incident were unequivocally not directed to do a ‘kill or capture mission’. They were on a reconnaissance mission,” the Pentagon said in statement sent to Reuters on Thursday. It said it would provide more details once the investigation is complete.

All three Nigerien sources said the target was a mid-ranking commander called Doundou Chefou who was recruiting disgruntled youths from the Fulani ethnic group along Niger-Mali border.

Chefou commanded Islamic State fighters affiliated to the movement led by an Arabic-speaking north African called Adnan Abu Walid al-Sahrawi, the Nigerien sources said.

According to the senior Nigerien security official, the team initially sought Chefou out near a remote border village on Oct. 3. They found a militant camp there but no fighters, he said.

After that, Nigerien intelligence officials on the team received fresh orders from their headquarters to pursue him in the village of Tongo Tongo, so they stayed the night nearby, the official said.

Three U.S. officials, speaking on condition of anonymity, said that while it is true the team was given an additional task mid-mission, it was never in pursuit of a militant.

SECOND TEAM

The U.S. officials said their soldiers were asked to work with the Nigerien troops to be on standby to help a second U.S. military team whose mission was indeed to pursue a militant. That mission was called off, however. It is unclear when or why.

“Did the mission change? That’s one of the questions being asked. I can’t tell you definitively the answer to that question,” General Joseph Dunford, chairman of the Joint Chiefs of Staff, said last month.

The U.S. officials said the first team was asked to gather intelligence on the militant. The Americans could do this under U.S. military rules of engagement that allow American forces to accompany partner forces only when the chances of enemy contact are “unlikely.”

Asked about the existence of a second mission, none of the Nigerien sources were aware of it.

U.S. and Nigerien officials agree the team was ambushed after they met local leaders in Tongo Tongo on Oct. 4.

One of the Nigerien government sources said the militants first came with just a few gunmen with AK47s on motorbikes to slow them down, and later brought out heavier 12.7mm machine guns, sniper rifles and rocket-propelled grenades.

That might explain why the team took an hour to call for help - one of the issues that has most disturbed senior Pentagon officials - because the initial attack may have only involved light arms.

A few minutes after the team called for air support, a surveillance drone appeared, providing a live feed, but it took another hour before French military aircraft arrived. They were unable to drop bombs because of how close the fighting was, diplomatic sources have said.

One U.S. official said at least some of the four U.S. soldiers killed were then separated from the convoy. They included Sergeant La David T. Johnson, whose body was not recovered for two days. It is unclear why.

U.S. PRESENCE LIKELY TO GROW

It is unlikely the United States will back away from Niger because of its central location in the Sahel and because of the proliferation of militant groups around it, including Nigeria’s Islamic State-linked Boko Haram and al-Qaeda affiliates.

Several current and former U.S. officials with Africa experience said they expected U.S. military focus on the Sahel to grow, not decrease.

Retired general Donald Bolduc, who led U.S. special operations in Africa until June, said the military should retain a small “footprint” in Africa but needed more intelligence and surveillance resources and medical and air support.

While the most assets have gone to the Middle East and Afghanistan, “there needs to be ... a different perspective on how we allocate the resources between theaters,” he said.

He expressed surprise at the idea that the unit which was ambushed had been redirected to focus on a militant leader.

Senior militant leaders are normally well protected, Bolduc said, with rings of security guards and layers of militants who communicate with one another via radio.

“I‘m as confused about it as you are,” he said. “That’s not how it’s done. ... The resources and planning didn’t seem to be there for that kind of operation.”","A month on, U.S., Niger still disagree on what happened on fatal mission",https://www.reuters.com/article/topNews/idAFKBN1D408J-OZATP
385,['毛棕榈油价明年1月或涨至3100马币吨知名分析师mistry'],,,毛棕榈油价明年1月或涨至3100马币/吨--知名分析师Mistry,https://www.reuters.com/article/crude-palm-oil-jan-price-forecast-1103-idCNKBS1D30PM?il=0
386,"['whatsapp', 'services', 'moves', 'block', 'service', 'social', 'media', 'regulator', 'week', 'messaging', 'telegram', 'afghanistan', 'taliban', 'telecoms']","KABUL (Reuters) - Afghanistan’s telecoms regulator wrote to internet service providers this week ordering them to block the messaging services WhatsApp and Telegram but it was not immediately clear whether they had complied.
FILE PHOTO: The WhatsApp messaging application is seen on a phone screen August 3, 2017.
REUTERS/Thomas White/File PhotoUse of social media and mobile instant messaging services has exploded in Afghanistan over recent years.
Social media users and civil rights groups reacted with outrage to initial reports of the move and the letter sent by telecoms regulator ATRA was widely shared on social media.
The letter by telecoms regulator ATRA, dated Nov. 1 and signed by an official of the regulator, directed internet companies to block Telegram and Facebook Inc’s (FB.O) WhatsApp services “without delay” for a period of 20 days.","KABUL (Reuters) - Afghanistan’s telecoms regulator wrote to internet service providers this week ordering them to block the messaging services WhatsApp and Telegram but it was not immediately clear whether they had complied.

FILE PHOTO: The WhatsApp messaging application is seen on a phone screen August 3, 2017. REUTERS/Thomas White/File Photo

Use of social media and mobile instant messaging services has exploded in Afghanistan over recent years. Social media users and civil rights groups reacted with outrage to initial reports of the move and the letter sent by telecoms regulator ATRA was widely shared on social media.

Some media reports, citing unidentified sources, said the move had been ordered by the National Directorate for Security to thwart the use of the encrypted messaging services by the Taliban and other insurgent groups.

It was not immediately possible to confirm the reports.

The acting minister for telecommunications, Shahzad Aryobee, posted a message on Facebook saying that the telecoms regulator had been ordered to put a gradual block on the services to improve their functioning after complaints had been received.

“The government is committed to freedom of speech and knows that it is a basic civil right for our people,” he wrote.

The letter by telecoms regulator ATRA, dated Nov. 1 and signed by an official of the regulator, directed internet companies to block Telegram and Facebook Inc’s (FB.O) WhatsApp services “without delay” for a period of 20 days.

However, the service worked normally this week and still appeared to be working normally on Saturday on both state-owned operator Salaam and private service providers.

On Friday, there were reports of interruptions but it was not clear whether they were caused by a deliberate shutdown or by the unrelated issues with WhatsApp services that were experienced in several countries.

Mobile phone services have been one of the big success stories in Afghanistan since the Taliban were ousted from power by a U.S.-led campaign in 2001, but there are also frequent complaints from users about quality and coverage.

WhatsApp and similar services, including Facebook Messenger and Viber, are widely used by Afghan politicians and members of the government as well as by the Taliban, which has a sophisticated social media operation of its own.

The movement’s main spokesman, Zabihullah Mujahid, wrote to reporters this week giving his Viber number “in case WhatsApp is not working”.","Afghanistan moves to block WhatsApp, Telegram messaging services",https://www.reuters.com/article/us-afghanistan-internet/afghanistan-moves-to-block-whatsapp-telegram-messaging-services-idUSKBN1D4071
387,"['whatsapp', 'shooting', 'vegas', 'plot', 'reuterscom', 'ties', 'facebook', 'telegram', 'temporary', 'spacey', 'spy']","Saudi-owned TV says Hariri was target of assassination plot days ago BEIRUT The Saudi-owned pan-Arab television channel al-Arabiya al-Hadath said on Saturday an assassination plot was foiled against Lebanese leader Saad al-Hariri in Beirut days ago, citing an unnamed source.
Afghanistan moves to block WhatsApp, Telegram messaging services KABUL Afghanistan's telecoms regulator wrote to internet service providers this week ordering them to block the messaging services WhatsApp and Telegram but it was not immediately clear whether they had complied.
WhatsApp messenger hit by temporary outage; Facebook investigating MUMBAI/SINGAPORE Facebook Inc's WhatsApp messenger suffered a temporary outage in India and many other countries, according to reports from multiple users on Facebook and Twitter on Friday.
|Country music awards show reverses ban on questions about Vegas shooting LOS ANGELES The Country Music Association (CMA) on Friday reversed a ban on journalists asking questions at its annual awards show about last month's Las Vegas mass shooting, hours after singer Brad Paisley criticized the rules as ""ridiculous.""
EU calls on Malta to find journalist's 'barbarous' killers BRUSSELS The European Union vowed to ensure that Malta finds the “barbarous” assassins of a journalist being buried there on Friday and to resolve “potential structural problems” with the rule of law on the island.","Saudi-owned TV says Hariri was target of assassination plot days ago BEIRUT The Saudi-owned pan-Arab television channel al-Arabiya al-Hadath said on Saturday an assassination plot was foiled against Lebanese leader Saad al-Hariri in Beirut days ago, citing an unnamed source.

Zimbabwe police charge U.S. citizen with anti-government plot HARARE A U.S. citizen was charged on Friday with attempting to overthrow the Zimbabwean government, which carries a sentence of up to 20 years in jail, after police earlier accused her of insulting 93-year-old President Robert Mugabe.

Afghanistan moves to block WhatsApp, Telegram messaging services KABUL Afghanistan's telecoms regulator wrote to internet service providers this week ordering them to block the messaging services WhatsApp and Telegram but it was not immediately clear whether they had complied.

Netflix cuts ties with Kevin Spacey after sexual misconduct allegations LOS ANGELES Netflix Inc severed ties on Friday with Kevin Spacey, one of its biggest stars and the lead in its popular drama ""House of Cards,"" after a number of allegations of sexual misconduct against the Oscar-winning actor.

WhatsApp messenger hit by temporary outage; Facebook investigating MUMBAI/SINGAPORE Facebook Inc's WhatsApp messenger suffered a temporary outage in India and many other countries, according to reports from multiple users on Facebook and Twitter on Friday. |

Country music awards show reverses ban on questions about Vegas shooting LOS ANGELES The Country Music Association (CMA) on Friday reversed a ban on journalists asking questions at its annual awards show about last month's Las Vegas mass shooting, hours after singer Brad Paisley criticized the rules as ""ridiculous.""

Germany could award contract for new spy satellites this month: RND news group BERLIN The German government could award a 400 million euros ($465 million) contract this month for work on up to three new spy satellites for its foreign intelligence service, the RND news group reported late on Friday.

EU calls on Malta to find journalist's 'barbarous' killers BRUSSELS The European Union vowed to ensure that Malta finds the “barbarous” assassins of a journalist being buried there on Friday and to resolve “potential structural problems” with the rule of law on the island.",Reuters.com,https://www.reuters.com/news/media
388,"['minister', 'chide', 'mps', 'women', 'committee', 'london', 'england', 'encourage', 'slow', 'policy', 'progress', 'treasury', 'finance', 'efforts', 'diversity', 'bank']","LONDON (Reuters) - British lawmakers said on Friday they were disappointed by finance minister Philip Hammond’s slow progress at encouraging greater diversity at the highest levels of the Bank of England.
The Bank of England is seen through the columns of the Royal Exchange in the City of London, Britain, November 2, 2017.
REUTERS/Toby MelvilleParliament’s Treasury Committee wrote to him last month to seek confirmation that “all efforts” were being made to boost diversity among the Bank’s top brass.
The Treasury Committee’s criticism of Hammond was written before he announced on Thursday that banker Elisabeth Stheeman will join the Financial Policy Committee early next year.
“The (Treasury) Committee is disappointed by the chancellor’s response,” said Nicky Morgan, chair of the Treasury Committee and a former minister for women and equalities.","LONDON (Reuters) - British lawmakers said on Friday they were disappointed by finance minister Philip Hammond’s slow progress at encouraging greater diversity at the highest levels of the Bank of England.

The Bank of England is seen through the columns of the Royal Exchange in the City of London, Britain, November 2, 2017. REUTERS/Toby Melville

Parliament’s Treasury Committee wrote to him last month to seek confirmation that “all efforts” were being made to boost diversity among the Bank’s top brass.

Silvana Tenreyro of the Monetary Policy Committee and Sandy Boss of the Prudential Regulation Committee are the only women among the 23 people serving on the BoE’s main three policy panels.

The Treasury Committee’s criticism of Hammond was written before he announced on Thursday that banker Elisabeth Stheeman will join the Financial Policy Committee early next year.

Hammond had said he was content that the finance ministry’s processes for hiring top BoE staff met the standards set by a government adviser on public appointments.

“The (Treasury) Committee is disappointed by the chancellor’s response,” said Nicky Morgan, chair of the Treasury Committee and a former minister for women and equalities.

“He did not confirm whether ‘all efforts’ are being made by the Treasury to encourage as diverse a range of candidates as possible,” she added, saying the finance ministry only “seeks to encourage” diversity in its appointments.

Asked about diversity in a BBC news interview on Thursday, Carney said the BoE was looking to lead by example.

“The big issue is the under-representation of women and minority groups in finance has a very, very long legacy and so we have to have maximum focus on this to turn it around - but it will take time,” he said.",MPs chide slow progress on diversity at top of Bank of England,https://www.reuters.com/article/uk-britain-boe-diversity/mps-chide-slow-progress-on-diversity-at-top-of-bank-of-england-idUKKBN1D300A
389,"['asia', 'united', 'visit', 'hawaii', 'trumps', 'trump', 'vietnam', 'trip', 'xi', 'korea', 'president', 'arrive', 'weekend']","ROUGH CUT (NO REPORTER NARRATION) President Trump and first lady Melania arrive in Honolulu before embarking on their trip to five countries in Asia starting this weekend.
In Hawaii, Trump will stop for a briefing on U.S. military forces in the Pacific and will also visit Pearl Harbor.
The Trumps will then head to Asia.
Trump will also visit Vietnam and the Philippines.
The 11-day Asia trip is the longest taken by an American president to the continent in more than a quarter century.","ROUGH CUT (NO REPORTER NARRATION) President Trump and first lady Melania arrive in Honolulu before embarking on their trip to five countries in Asia starting this weekend. In Hawaii, Trump will stop for a briefing on U.S. military forces in the Pacific and will also visit Pearl Harbor. The Trumps will then head to Asia. They will visit Japan and South Korea in search of a united front against North Korea before going to Beijing, where the president will push Chinese President Xi Jinping to get tougher with Pyongyang. Trump will also visit Vietnam and the Philippines. The 11-day Asia trip is the longest taken by an American president to the continent in more than a quarter century.",The Trumps arrive in Hawaii,https://www.reuters.com/video/2017/11/04/the-trumps-arrive-in-hawaii?videoId=372906269&videoChannel=117764&channelName=Rough+Cuts
390,"['résultats', 'ses', 'et', 'prévisions', 'titre', 'avec', 'rassure', 'monte', 'apple', 'le']",,,"Apple rassure avec ses résultats et prévisions, le titre monte",https://www.reuters.com/article/technologyNews/idFRKBN1D22UT-OFRIN
